8.887905278243124485e-05,0.000000000000000000e+00,1.666405878495424986e-04,7.163077680161222816e-05,1.652160584926605225e-01,7.253193855285644531e-02,1.010522479191422462e-03,1.854180009104311466e-04,3.311744076199829578e-04,1.326768491804596962e-24,7.208375334739685059e-01,2.195459092035889626e-05,3.189969109371304512e-03,0.000000000000000000e+00,8.375097531825304031e-04,0.000000000000000000e+00,6.019712891429662704e-04,7.140518864616751671e-04,7.154205814003944397e-04,0.000000000000000000e+00,6.114416173659265041e-04,2.434087917208671570e-03,2.214738742623012513e-05,0.000000000000000000e+00,3.472649041214026511e-05,1.338061061687767506e-03,1.290542446076869965e-02,2.217852277681231499e-03,0.000000000000000000e+00,8.634728379547595978e-03,4.970828740624710917e-06,3.225555803203054004e-24,0.000000000000000000e+00,1.525740799280007512e-21,5.235749296844005585e-03,4.011475539300590754e-05,5.569224221484010731e-31
1.712716039037331939e-04,0.000000000000000000e+00,1.390708348480984569e-04,6.664042302872985601e-05,4.463700577616691589e-03,2.066625654697418213e-02,1.104881288483738899e-03,1.046068064169958234e-04,4.772454267367720604e-04,6.759654433530223639e-25,1.717887073755264282e-02,1.024919984047301114e-04,8.103657364845275879e-01,0.000000000000000000e+00,2.103482745587825775e-02,0.000000000000000000e+00,1.244661048986017704e-03,3.462583944201469421e-02,1.226898515596985817e-03,0.000000000000000000e+00,1.578352530486881733e-03,9.804667904973030090e-03,1.010193227557465434e-04,0.000000000000000000e+00,3.018665011040866375e-04,3.469417802989482880e-03,1.107975561171770096e-02,5.957821849733591080e-03,0.000000000000000000e+00,2.780121378600597382e-02,1.982491630769800395e-05,1.130186720806236483e-24,0.000000000000000000e+00,1.190097523504019763e-21,2.671598084270954132e-02,1.969565200852230191e-04,1.429344471772191975e-31
2.718160394579172134e-03,1.318891820433004259e-18,1.337373629212379456e-03,4.232286941260099411e-03,4.831176996231079102e-02,7.336658239364624023e-02,9.953319095075130463e-03,6.829359917901456356e-04,4.612489603459835052e-03,5.268388156287606705e-12,6.103267520666122437e-02,6.870701909065246582e-03,2.077024430036544800e-01,1.336889306008203328e-18,4.465075582265853882e-02,1.319087965635755896e-18,3.580308519303798676e-03,1.021613776683807373e-01,4.493471700698137283e-03,1.328835461974080774e-18,4.129454493522644043e-03,8.393985778093338013e-02,7.016967050731182098e-03,1.325514228417103799e-18,6.505297962576150894e-03,2.916707098484039307e-02,2.092795670032501221e-01,7.690947502851486206e-03,1.321566095353388198e-18,1.743473298847675323e-02,2.254990627989172935e-03,9.152437488446629743e-12,1.311391567023832819e-18,2.369524854106686007e-10,5.483845993876457214e-02,2.035932382568717003e-03,1.374782838975017671e-14
7.370429671027523000e-07,0.000000000000000000e+00,4.254042380580358440e-07,1.987663154068286531e-07,3.713148089445894584e-06,4.820429603569209576e-05,2.730852429522201419e-06,4.154007910983636975e-07,6.660813482994853985e-07,1.955066760736887028e-27,4.623011409421451390e-05,8.279971552838105708e-07,9.984763264656066895e-01,0.000000000000000000e+00,2.490059996489435434e-04,0.000000000000000000e+00,8.968889233074150980e-06,5.338399205356836319e-04,6.735245278832735494e-06,0.000000000000000000e+00,7.840610123821534216e-06,6.129965186119079590e-05,4.255503256445081206e-07,0.000000000000000000e+00,2.837493184415507130e-06,1.881137177406344563e-05,2.641679748194292188e-05,7.328998617595061660e-05,0.000000000000000000e+00,1.000220290734432638e-04,8.978258847491815686e-08,3.316419393797743311e-27,0.000000000000000000e+00,3.844230026099174080e-24,3.284554113633930683e-04,1.489742544436012395e-06,2.867310360741360315e-34
3.455905243754386902e-05,0.000000000000000000e+00,6.316499639069661498e-05,2.575843973318114877e-05,1.737058162689208984e-02,1.737912301905453205e-03,2.440762182231992483e-04,2.441701508359983563e-05,1.940533984452486038e-04,8.451095843619063055e-26,3.731343662366271019e-03,2.654671516211237758e-05,3.356385976076126099e-03,0.000000000000000000e+00,1.337484107352793217e-03,0.000000000000000000e+00,1.744374021654948592e-04,8.859858512878417969e-01,1.541802485007792711e-04,0.000000000000000000e+00,1.610650506336241961e-04,5.623272061347961426e-02,2.455188769090455025e-05,0.000000000000000000e+00,2.233455597888678312e-04,5.274538416415452957e-03,1.563391066156327724e-03,1.981218112632632256e-03,0.000000000000000000e+00,5.178837571293115616e-03,5.392264029069337994e-06,1.296270291044040848e-25,0.000000000000000000e+00,1.064000947703699821e-22,1.486850623041391373e-02,2.554901766416151077e-05,1.244197881397622335e-32
1.779130252543836832e-04,0.000000000000000000e+00,1.652811915846541524e-04,1.555969793116673827e-04,4.119203425943851471e-03,3.353059291839599609e-01,1.795788994058966637e-03,7.929734420031309128e-05,5.652986001223325729e-04,9.356822794163074536e-26,2.307361923158168793e-02,1.486575638409703970e-04,4.230167865753173828e-01,0.000000000000000000e+00,2.197471261024475098e-02,0.000000000000000000e+00,2.408877480775117874e-03,2.820468135178089142e-02,2.586005022749304771e-03,0.000000000000000000e+00,1.099923392757773399e-03,8.667820133268833160e-03,9.687512647360563278e-05,0.000000000000000000e+00,3.271996683906763792e-04,4.110131412744522095e-03,1.337131857872009277e-02,4.613062739372253418e-02,0.000000000000000000e+00,2.131666615605354309e-02,1.590202555235009640e-05,1.966639234660682608e-25,0.000000000000000000e+00,1.958407150639958604e-22,6.098506227135658264e-02,1.006834863801486790e-04,9.031143099795165261e-33
2.495430177077651024e-03,1.311532263001402576e-15,5.133587401360273361e-04,3.771353804040700197e-04,7.525743450969457626e-03,6.145883817225694656e-03,2.088584238663315773e-03,2.536414249334484339e-04,2.325544366613030434e-03,1.871556243315808388e-10,9.157297015190124512e-01,2.067857189103960991e-03,1.019562408328056335e-02,1.327614983450038384e-15,6.953672971576452255e-03,1.308099661982654524e-15,4.436053801327943802e-03,6.828014273196458817e-03,2.363842912018299103e-03,1.313084133239890861e-15,2.038024365901947021e-03,1.681961002759635448e-03,2.272986341267824173e-03,1.312763637148473515e-15,8.453786722384393215e-04,2.570914337411522865e-03,1.794020645320415497e-03,5.772367119789123535e-03,1.307775248363856127e-15,1.692946068942546844e-03,4.152590117882937193e-04,2.191153092301334482e-10,1.306498769712343896e-15,4.251817564693283202e-09,9.747287258505821228e-03,8.687056833878159523e-04,1.990952541719437363e-12
1.683966140262782574e-03,5.552778501215313341e-24,8.123306557536125183e-03,3.992820624262094498e-03,3.319396823644638062e-02,3.409202396869659424e-02,3.539089811965823174e-03,9.675037581473588943e-04,5.047186277806758881e-03,4.747671338370135913e-15,5.265753343701362610e-02,3.823501989245414734e-03,1.385368555784225464e-01,5.659382008503259992e-24,3.067704476416110992e-02,5.588137613570034753e-24,7.165508577600121498e-04,6.942062824964523315e-02,2.405058592557907104e-03,5.533621014132021069e-24,8.601255714893341064e-03,3.535515815019607544e-02,3.614180313888937235e-04,5.555872019255137539e-24,2.047213492915034294e-03,3.826991468667984009e-02,2.511871047317981720e-02,3.135639242827892303e-03,5.610458432883263282e-24,3.255394399166107178e-01,3.068368532694876194e-04,1.137057960130414755e-14,5.488840535986245113e-24,1.908086725730881450e-13,1.699721664190292358e-01,2.415199298411607742e-03,6.450647031830200442e-19
1.127728100982494652e-04,0.000000000000000000e+00,2.771842700894922018e-04,2.204305565101094544e-05,2.235957607626914978e-02,2.659044926986098289e-03,1.790141395758837461e-04,4.745501792058348656e-05,2.179432049160823226e-04,1.263661739450598799e-25,5.525562446564435959e-04,5.617950955638661981e-05,3.214135468006134033e-01,0.000000000000000000e+00,2.012795535847544670e-03,0.000000000000000000e+00,1.014726003631949425e-03,4.084475710988044739e-02,2.524649724364280701e-03,0.000000000000000000e+00,1.015128567814826965e-03,2.776701701804995537e-03,4.053998054587282240e-05,0.000000000000000000e+00,2.531775680836290121e-04,2.404814120382070541e-03,6.827689358033239841e-04,5.571516230702400208e-03,0.000000000000000000e+00,5.229849219322204590e-01,1.529116161691490561e-05,1.545202498738484689e-25,0.000000000000000000e+00,1.901918146503402720e-22,6.989930570125579834e-02,6.164936348795890808e-05,1.471858076373282548e-32
1.923067975440062582e-05,0.000000000000000000e+00,4.778304355568252504e-05,2.304281770193483680e-05,9.648777842521667480e-01,1.555710681714117527e-03,2.678761666174978018e-04,3.714709600899368525e-05,1.387445518048480153e-04,6.223800942136220845e-25,7.380265742540359497e-03,7.995406122063286602e-06,1.450175186619162560e-04,0.000000000000000000e+00,1.156542202807031572e-04,0.000000000000000000e+00,6.872232916066423059e-05,5.759979248978197575e-04,7.754000398563221097e-05,0.000000000000000000e+00,1.801786711439490318e-04,5.542554892599582672e-03,2.016757753153797239e-05,0.000000000000000000e+00,1.971889287233352661e-05,7.871937123127281666e-04,1.154462806880474091e-02,2.229276433354243636e-04,0.000000000000000000e+00,4.616338293999433517e-03,5.500190127349924296e-06,8.529999313732982386e-25,0.000000000000000000e+00,5.931126320333333641e-22,1.716348575428128242e-03,6.035525984771084040e-06,2.553942738390316408e-31
4.852151032537221909e-04,1.224968284997038577e-35,2.051547169685363770e-03,1.024859840981662273e-03,2.215091139078140259e-01,3.623548895120620728e-02,7.585294544696807861e-03,2.287304727360606194e-03,2.465630182996392250e-03,1.192176279274360239e-21,6.803128123283386230e-02,2.575955586507916451e-04,3.040272742509841919e-02,1.284451427295234206e-35,9.494367986917495728e-03,1.249185879305751846e-35,4.439137410372495651e-03,8.824882656335830688e-02,2.152267843484878540e-03,1.217124385681444152e-35,4.614211618900299072e-03,1.576774120330810547e-01,5.414658808149397373e-04,1.223903423720494119e-35,1.516240183264017105e-03,2.700672671198844910e-02,1.010273694992065430e-01,8.236245065927505493e-02,1.247509594514943013e-35,5.759792774915695190e-02,2.066556335194036365e-04,2.050840040253945373e-21,1.198272997700575253e-35,5.634308689156211578e-19,9.042226523160934448e-02,3.566278610378503799e-04,1.393434966667453296e-27
2.666448475793004036e-03,3.507440518579763022e-11,3.169096074998378754e-03,2.102150209248065948e-02,2.063777595758438110e-01,2.858310379087924957e-02,2.911385335028171539e-02,4.350793082267045975e-03,3.872481174767017365e-03,7.589302697397215525e-08,1.244013756513595581e-01,4.168185871094465256e-03,1.329194754362106323e-02,3.521927541272340534e-11,6.767143495380878448e-03,3.506678281084418813e-11,1.028429134748876095e-03,2.935987198725342751e-03,2.833032514899969101e-03,3.512964225071968372e-11,4.647384863346815109e-03,2.458890900015830994e-02,4.091528244316577911e-03,3.526356984195899713e-11,1.733490149490535259e-03,2.306977473199367523e-02,4.356942474842071533e-01,8.154392242431640625e-03,3.522888231133336490e-11,3.119667805731296539e-02,1.985834445804357529e-03,1.296955218776929541e-07,3.496106182332425760e-11,5.207102162785304245e-07,8.472630754113197327e-03,1.783312065526843071e-03,3.644807344826972439e-09
1.913226242322707549e-06,0.000000000000000000e+00,1.213391897181281820e-05,1.069467452907701954e-05,9.883098602294921875e-01,3.079240850638598204e-04,5.116527609061449766e-05,2.250182660645805299e-05,2.824515649990644306e-05,3.778731003746286622e-25,4.902010783553123474e-03,1.091938088393362705e-06,2.122270234394818544e-05,0.000000000000000000e+00,1.705799513729289174e-05,0.000000000000000000e+00,5.202434294915292412e-06,5.334491288522258401e-05,1.110832090489566326e-05,0.000000000000000000e+00,7.197371451184153557e-05,2.234957646578550339e-03,1.894402089419600088e-06,0.000000000000000000e+00,3.245283778596785851e-06,2.203271724283695221e-04,2.072809496894478798e-03,1.624286232981830835e-05,0.000000000000000000e+00,1.384892966598272324e-03,6.625011224059562664e-07,7.738441983330312010e-25,0.000000000000000000e+00,2.800993396256611209e-22,2.366724947933107615e-04,8.757517093727074098e-07,2.616663825566011367e-31
2.650034986436367035e-02,2.089868111846080183e-16,2.261597895994782448e-03,1.805594889447093010e-03,1.260532997548580170e-02,4.661382362246513367e-02,1.046554464846849442e-02,9.509591036476194859e-04,1.063690427690744400e-02,9.771643216804903886e-11,4.614993333816528320e-01,7.591318804770708084e-03,2.262254990637302399e-02,2.114462375214098836e-16,3.122861497104167938e-02,2.085169593617880977e-16,6.090847030282020569e-02,1.362477708607912064e-02,1.185703128576278687e-01,2.092516413295229956e-16,8.493267931044101715e-03,5.106485914438962936e-03,8.263341151177883148e-03,2.088305865453988033e-16,2.724430523812770844e-03,6.013365462422370911e-03,1.160677243024110794e-02,8.177704364061355591e-02,2.084525319182375675e-16,1.031347643584012985e-02,8.095290977507829666e-04,1.375517477697485447e-10,2.078736510732382575e-16,3.346134036519288202e-09,3.079023584723472595e-02,6.216462701559066772e-03,6.292384148454122084e-13
8.760295808315277100e-03,1.277280690069326763e-13,1.793303643353283405e-03,1.029236707836389542e-02,1.620856695808470249e-03,2.559512481093406677e-02,1.492930389940738678e-02,3.153035882860422134e-03,9.598606266081333160e-04,1.911211189309369729e-09,1.151159033179283142e-02,4.507582634687423706e-03,1.716486066579818726e-01,1.282081808339635698e-13,2.140731923282146454e-02,1.276491661938300437e-13,5.679563619196414948e-03,2.614687941968441010e-02,4.796329420059919357e-03,1.278294554625872270e-13,1.831640605814754963e-03,6.376701593399047852e-02,2.673768205568194389e-03,1.281001400874753893e-13,3.365164855495095253e-03,9.289640001952648163e-03,1.906820237636566162e-01,2.577960193157196045e-01,1.281072280591780133e-13,6.360715627670288086e-02,3.262766695115715265e-04,4.804353803677940959e-09,1.269963816183036776e-13,2.968327272867554711e-08,8.812638372182846069e-02,5.732904653996229172e-03,3.513944690780590463e-11
1.417622115695849061e-06,0.000000000000000000e+00,4.817316494154511020e-06,1.273436623705492821e-06,9.966412782669067383e-01,4.281215951777994633e-04,7.714806997682899237e-06,7.024786555120954290e-06,1.037665515468688682e-05,1.041390072124230578e-26,5.188102950341999531e-04,3.791827509758149972e-07,3.802011633524671197e-06,0.000000000000000000e+00,1.190134298667544499e-05,0.000000000000000000e+00,5.608644187304889783e-06,8.917774721339810640e-06,6.841461072326637805e-06,0.000000000000000000e+00,1.542029349366202950e-05,6.467199418693780899e-04,2.512333026061241981e-07,0.000000000000000000e+00,7.444229481734510045e-07,1.798734592739492655e-05,5.696842563338577747e-04,1.217456156155094504e-05,0.000000000000000000e+00,9.680532384663820267e-04,5.043686712724593235e-08,4.094948917462282004e-26,0.000000000000000000e+00,2.186576805549540926e-23,1.097185959224589169e-04,7.794108682901423890e-07,5.603585243789690870e-33
3.390841884538531303e-04,0.000000000000000000e+00,1.108984695747494698e-03,2.404466940788552165e-04,3.359598517417907715e-01,1.056648138910531998e-02,2.261849818751215935e-03,1.971578021766617894e-04,2.218541689217090607e-03,9.172445662792711348e-25,1.597316563129425049e-02,2.919990220107138157e-04,8.543754927814006805e-03,0.000000000000000000e+00,4.129378590732812881e-03,0.000000000000000000e+00,1.934027997776865959e-03,2.063040882349014282e-01,2.327372087165713310e-03,0.000000000000000000e+00,3.044905839487910271e-03,1.678046733140945435e-01,2.287454699398949742e-04,0.000000000000000000e+00,1.563656609505414963e-03,2.191232703626155853e-02,3.004351630806922913e-02,2.980630658566951752e-02,0.000000000000000000e+00,6.206435337662696838e-02,8.320908091263845563e-05,1.386476782075096429e-24,0.000000000000000000e+00,1.112601847659024929e-21,9.087397903203964233e-02,1.780656166374683380e-04,1.496910594013671157e-31
5.427320138551294804e-05,0.000000000000000000e+00,5.016387513023801148e-05,7.574421488243388012e-06,6.090737134218215942e-02,8.633719990029931068e-04,7.662511779926717281e-05,1.350636921415571123e-05,5.168758798390626907e-05,2.026859766829606682e-26,7.315054535865783691e-04,1.786465873010456562e-05,1.112150773406028748e-01,0.000000000000000000e+00,6.965072825551033020e-04,0.000000000000000000e+00,1.509615976829081774e-04,4.576930776238441467e-03,1.898777409223839641e-04,0.000000000000000000e+00,1.045512981363572180e-04,3.066693199798464775e-03,7.775785888952668756e-06,0.000000000000000000e+00,4.257385444361716509e-05,1.144096371717751026e-03,1.296312198974192142e-03,1.748749520629644394e-03,0.000000000000000000e+00,7.786995768547058105e-01,1.479365892009809613e-06,4.897664500480028931e-26,0.000000000000000000e+00,4.295634143209185552e-23,3.426408767700195312e-02,2.093679722747765481e-05,3.051942595195628432e-33
1.403016449330607429e-05,0.000000000000000000e+00,7.038281910354271531e-05,7.022964837233303115e-06,2.373379170894622803e-01,5.494842189364135265e-04,6.174691952764987946e-05,9.857906661636661738e-06,4.003597132395952940e-05,5.851752938597163863e-26,2.159491414204239845e-04,9.459376087761484087e-06,6.292401347309350967e-03,0.000000000000000000e+00,1.058758061844855547e-04,0.000000000000000000e+00,6.922928150743246078e-05,2.420722972601652145e-03,3.223800449632108212e-04,0.000000000000000000e+00,1.058475390891544521e-04,1.774582429789006710e-03,7.489722520404029638e-06,0.000000000000000000e+00,2.763010161288548261e-05,9.054694673977792263e-04,4.946482949890196323e-04,5.153976962901651859e-04,0.000000000000000000e+00,7.388743758201599121e-01,3.551741201590630226e-06,1.067400788321630390e-25,0.000000000000000000e+00,5.984913507423943768e-23,9.761115536093711853e-03,3.411431180211366154e-06,1.005009172513066389e-32
6.181153366924263537e-06,0.000000000000000000e+00,1.324878553532471415e-06,7.505769161753050867e-08,3.231359073652129155e-07,6.303044938249513507e-05,1.919439455377869308e-06,1.072882085395576723e-07,2.909430122599587776e-06,1.198024345747887799e-29,2.494678028597263619e-07,2.855975367310747970e-07,6.321971886791288853e-05,0.000000000000000000e+00,1.437643732060678303e-05,0.000000000000000000e+00,3.548160311765968800e-04,3.408887278055772185e-05,9.725790619850158691e-01,0.000000000000000000e+00,1.056483415595721453e-05,2.837267174982116558e-06,4.942897362525400240e-07,0.000000000000000000e+00,6.947400947865389753e-07,1.191843466585851274e-06,1.200916244670224842e-06,2.677947469055652618e-02,0.000000000000000000e+00,5.258883174974471331e-05,1.233904267650132169e-08,2.887779682772432046e-29,0.000000000000000000e+00,7.012755894368276968e-26,2.854802005458623171e-05,4.445988679435686208e-07,7.971071747490864492e-37
6.897973071318119764e-05,2.055159882191730722e-38,5.234447889961302280e-04,3.261519595980644226e-04,2.672436833381652832e-02,8.855733275413513184e-02,3.109708661213517189e-03,2.229446836281567812e-04,1.306606340222060680e-03,1.827666708462783610e-23,7.403057217597961426e-01,1.480945211369544268e-04,3.910835087299346924e-02,2.156650184639073490e-38,3.080498892813920975e-03,2.100416217395565014e-38,1.504594692960381508e-03,1.033086888492107391e-02,2.351884497329592705e-03,2.046179380723412267e-38,4.228215664625167847e-03,7.907246239483356476e-03,1.285892212763428688e-04,2.054360301287986981e-38,3.641153743956238031e-04,5.717448424547910690e-03,3.396081924438476562e-02,7.728141732513904572e-03,2.093504873239668584e-38,3.365220036357641220e-03,7.505981193389743567e-05,4.608006022281153453e-23,2.014195023534891182e-38,1.646532412972638433e-20,1.882260479032993317e-02,3.286734499852173030e-05,9.308253391619098546e-30
