9.030760850237129489e-08,1.147348812082782388e-04,3.181465144734829664e-04,4.959639161825180054e-03,9.560532276964295306e-08,1.770663971001340542e-06,1.281999431057556649e-07,1.294235829618628486e-07,2.648223889991641045e-04,1.370284007862210274e-05,2.760873394436202943e-05,1.350364016161620384e-07,9.944566414787914255e-08,1.410175229921151185e-07,5.399845074862241745e-03,9.810650944709777832e-01,3.477297024801373482e-03,6.068128859624266624e-04,6.409826892195269465e-05,4.136546049267053604e-04,1.406918599968776107e-04,3.131112083792686462e-03
7.159781603149895091e-07,5.088387988507747650e-04,1.149484654888510704e-03,1.158206257969141006e-02,8.752409712542430498e-07,1.134137073677266017e-05,1.154760752797301393e-06,1.153358539340842981e-06,1.033468754030764103e-03,7.357387949014082551e-05,1.114772312575951219e-04,1.246816282218787819e-06,8.649731171317398548e-07,1.243704900844022632e-06,1.032988913357257843e-02,9.503624439239501953e-01,1.347163505852222443e-02,1.800794969312846661e-03,2.125966711901128292e-04,1.184977125376462936e-03,8.571462822146713734e-04,7.302901241928339005e-03
3.792701193106040591e-07,5.102041759528219700e-04,1.493551884777843952e-03,1.569447107613086700e-02,4.227361216635472374e-07,9.094925189856439829e-06,4.644832358735584421e-07,5.752156084781745449e-07,8.584029856137931347e-04,4.370246097096242011e-05,1.100660811061970890e-04,5.808084324598894455e-07,4.960853630109340884e-07,6.967148920011823066e-07,1.207122951745986938e-02,9.261266589164733887e-01,3.055217117071151733e-02,1.932858722284436226e-03,2.366842236369848251e-04,1.220644684508442879e-03,7.896418101154267788e-04,8.346996270120143890e-03
2.037238446064293385e-04,4.217942245304584503e-03,3.839370561763644218e-03,3.211179003119468689e-02,2.562148438300937414e-04,5.592828965745866299e-04,2.814736799336969852e-04,2.375025214860215783e-04,6.001345813274383545e-03,1.390295918099582195e-03,1.601758180186152458e-03,2.285159134771674871e-04,2.905159781221300364e-04,2.365776890655979514e-04,1.699657924473285675e-02,8.607351779937744141e-01,9.870447218418121338e-03,9.227737784385681152e-03,3.816255833953619003e-03,7.425118703395128250e-03,4.402407910674810410e-03,3.607002645730972290e-02
1.035702298395335674e-04,7.097948342561721802e-03,7.844509184360504150e-02,7.337483763694763184e-02,1.866322272690013051e-04,7.123551331460475922e-04,1.823224592953920364e-04,1.658920518821105361e-04,6.421338766813278198e-03,1.257576281204819679e-03,2.904930151998996735e-03,1.378932793159037828e-04,1.582091354066506028e-04,1.437782048014923930e-04,6.040011718869209290e-02,6.657307147979736328e-01,1.512106787413358688e-02,3.078913874924182892e-02,4.221343435347080231e-03,9.688790887594223022e-03,1.642394252121448517e-02,2.633258327841758728e-02
2.933695395768154413e-05,8.777892217040061951e-03,1.101908180862665176e-02,4.360418394207954407e-02,3.041549462068360299e-05,3.583880607038736343e-04,3.761066545848734677e-05,3.468563227215781808e-05,8.910981006920337677e-03,1.244372222572565079e-03,1.459519844502210617e-03,3.783071588259190321e-05,3.131085031782276928e-05,3.837028634734451771e-05,4.310984537005424500e-02,6.897897720336914062e-01,1.097463741898536682e-01,9.953415952622890472e-03,4.022901412099599838e-03,7.885519415140151978e-03,9.376435540616512299e-03,5.050174891948699951e-02
1.151413453044369817e-04,5.536275450140237808e-03,6.967185437679290771e-02,1.043680980801582336e-01,1.964398688869550824e-04,4.574656777549535036e-04,2.161083830287680030e-04,1.585624850122258067e-04,1.731256954371929169e-02,2.294141333550214767e-03,1.779985032044351101e-03,1.784745982149615884e-04,2.183080505346879363e-04,1.882927608676254749e-04,2.424827404320240021e-02,6.723454594612121582e-01,9.834103286266326904e-03,2.083134837448596954e-02,3.697009524330496788e-03,1.234769448637962341e-02,2.377473749220371246e-02,3.022973425686359406e-02
7.397709850920364261e-05,5.266735330224037170e-03,4.863720759749412537e-02,5.492389202117919922e-02,1.210056434501893818e-04,4.421039193402975798e-04,1.178267557406798005e-04,1.370096579194068909e-04,5.056634545326232910e-03,1.010018982924520969e-03,2.482358599081635475e-03,1.173821729025803506e-04,1.061233488144353032e-04,1.102996830013580620e-04,4.561612755060195923e-02,7.532826662063598633e-01,1.409405097365379333e-02,2.219576574862003326e-02,3.208165755495429039e-03,6.354383192956447601e-03,9.694568812847137451e-03,2.695168368518352509e-02
2.456060656186309643e-06,2.106650499626994133e-03,2.878788299858570099e-02,8.758778870105743408e-02,3.380147973075509071e-06,4.985014675185084343e-05,3.885843398165889084e-06,3.663682264232193120e-06,4.783780314028263092e-03,7.509047864004969597e-04,1.442353939637541771e-03,4.315201294957660139e-06,3.588700565160252154e-06,4.334268396632978693e-06,3.599508106708526611e-02,7.092470526695251465e-01,4.985797405242919922e-02,1.501596160233020782e-02,1.037584035657346249e-03,9.978325106203556061e-03,1.413251552730798721e-02,3.920068591833114624e-02
1.315703866566764191e-05,5.051825661212205887e-03,4.329676926136016846e-01,3.321374207735061646e-02,1.823473030526656657e-05,1.757049467414617538e-04,2.185885750805027783e-05,1.649500700295902789e-05,1.200893707573413849e-02,1.814119634218513966e-03,1.270085107535123825e-03,2.409145417914260179e-05,1.893769876915030181e-05,2.264475915580987930e-05,5.109038203954696655e-02,2.453208416700363159e-01,2.555793710052967072e-02,2.890467271208763123e-02,2.085428917780518532e-03,1.394809223711490631e-02,7.556234300136566162e-02,7.089278101921081543e-02
2.018172381212934852e-05,4.536663647741079330e-03,4.746128916740417480e-01,3.355665504932403564e-02,2.306881469849031419e-05,2.196220593759790063e-04,2.598568789835553616e-05,2.468600177962798625e-05,1.832388713955879211e-02,3.358914982527494431e-03,1.337237190455198288e-03,3.917178764822892845e-05,3.446259870543144643e-05,3.196035322616808116e-05,3.238862007856369019e-02,6.902544945478439331e-02,1.935171522200107574e-02,1.636181212961673737e-02,2.300522290170192719e-03,2.246458455920219421e-02,2.600765526294708252e-01,4.188530147075653076e-02
3.318194330859114416e-06,8.950731134973466396e-04,4.395952448248863220e-02,1.380656845867633820e-02,3.036797352251596749e-06,4.731816807179711759e-05,4.770778105012141168e-06,4.227981207804987207e-06,4.730704706162214279e-03,3.946725046262145042e-04,2.654426498338580132e-04,8.289906872960273176e-06,3.334461780468700454e-06,4.889926003670552745e-06,1.305906102061271667e-02,8.748830556869506836e-01,1.130801532417535782e-02,2.447189763188362122e-03,3.517367294989526272e-04,4.277356900274753571e-03,1.332608051598072052e-02,1.621636934578418732e-02
2.510552121748332866e-06,4.333658725954592228e-04,1.859077718108892441e-03,1.225203555077314377e-02,2.147776285710278898e-06,2.389232577115762979e-05,3.217816811229567975e-06,3.596693886720458977e-06,2.492690458893775940e-03,1.522844540886580944e-04,2.905744186136871576e-04,3.819342964561656117e-06,3.018676125066122040e-06,3.502063009364064783e-06,7.063939236104488373e-03,9.498044252395629883e-01,7.117428351193666458e-03,7.701204158365726471e-04,1.914599706651642919e-04,1.850833301432430744e-03,6.354830111376941204e-04,1.504064165055751801e-02
1.184548068522417452e-07,8.447450090898200870e-05,2.688078384380787611e-04,1.605173223651945591e-03,1.526564261666862876e-07,2.013894118135794997e-06,1.672686806841738871e-07,1.907876026052690577e-07,1.798680168576538563e-04,1.007680930342758074e-05,2.281863635289482772e-05,1.762878696354164276e-07,1.386654417956378893e-07,1.989902784771402366e-07,3.412571037188172340e-03,9.873716831207275391e-01,4.014653619378805161e-03,3.592594875954091549e-04,3.991336052422411740e-05,2.304446679772809148e-04,1.292292872676625848e-04,2.267788397148251534e-03
7.728675655016559176e-07,6.961282924748957157e-04,2.141119353473186493e-02,1.683217473328113556e-02,1.314495193582843058e-06,1.473772499593906105e-05,1.602870383976551238e-06,1.541141955385683104e-06,2.151483669877052307e-03,1.222366263391450047e-04,1.829725661082193255e-04,1.424702190888638142e-06,1.304513261857209727e-06,1.849070486059645191e-06,3.633056953549385071e-02,8.772450089454650879e-01,1.559796370565891266e-02,8.173851296305656433e-03,3.667154524009674788e-04,2.900721738114953041e-03,3.894947702065110207e-03,1.406952366232872009e-02
